founder_id,founder_name,startup_id,startup_name,city
F0386,Dominique Bolignano,S0849,Prove & Run,Paris
F0387,Joel Pobeda,S0854,Ledger (cryptocurrency wallet company),Paris
F0388,Nicolas Bacca,S0854,Ledger (cryptocurrency wallet company),Paris
F0389,Frédéric Montagnon,S0856,Arianee,Paris
F0390,Christian Jorge *@jorge.fr,S0856,Arianee,Paris
F0391,Sébastien Forestier ***@forest.bio,S0857,Massa,Paris
F0392,Adrien Laversanne-Finot **@mit.edu,S0857,Massa,Paris
F0393,Valerian Giesz,S0858,Quandela,Paris
F0394,Pierre-Baptiste Béchu **@aircall.io,S0860,Aircall,Paris
F0395,Xavier Durand,S0860,Aircall,Paris
F0396,Mohamed Haouache **@thestorefront.com,S0861,Storefront,Paris
F0397,Erik Eliason,S0861,Storefront,Paris
F0398,Timothy Lu ***.**@sentibio.com,S0862,Eligo Bioscience,Paris
F0399,Luciano Marraffini,S0862,Eligo Bioscience,Paris
F0400,Jean-Charles Samuelian Werve,S0863,Alan,Paris
F0401,Nicolas COSME,S0865,Gleamer,Paris
F0402,Alexis Angot,S0866,Ynsect,Paris
F0403,Fabrice Berro,S0866,Ynsect,Paris
F0404,Steve Anavi,S0867,Qonto,Paris
F0405,Nicolas Chaunu,S0870,Mailjet,Paris
F0406,Fernando Americano,S0874,Le Wagon,Paris
F0407,Sébastien Saunier,S0874,Le Wagon,Paris
F0408,Matthieu Gendreau,S0875,FairMoney,Paris
F0409,Raphaël Vullierme,S0877,Luko,Paris
F0410,Thibaud Elziere,S0878,Slite,Paris
F0411,Dan Serfaty,S0879,Viadeo,Paris
F0412,Maximilien Leveque **@aqemia.com,S0881,Aqemia,Paris
F0413,Nadav Shoval,S0882,OpenWeb,Paris
F0414,Roee Goldberg,S0882,OpenWeb,Paris
F0415,Ishay Green,S0882,OpenWeb,Paris
F0416,Michael W Kilpatrick,S0884,Ikonisys,Paris
F0417,PhD,S0884,Ikonisys,Paris
F0418,Achraf Hakimi Twitter,S0884,Ikonisys,Paris
F0419,Aqil Mammadov,S0884,Ikonisys,Paris
F0420,Nadim Kobeissi,S0888,Capsule Social,Paris
F0421,Thibaud Elziere (entrepreneur),S0889,Spendesk,Paris
F0422,Manuel Montalban,S0890,Lemon Way,Paris
F0423,Sébastien Burlet,S0890,Lemon Way,Paris
F0424,Jacques Lolieux,S0892,Aplo,Paris
F0425,Bénédicte de Raphélis Soissan,S0894,Clustree,Paris
F0426,Boris Dezier,S0901,Actility,Paris
F0427,Jean Guillou (entrepreneur) Twitter,S0902,Dashlane,Paris
F0428,Kevin Sartori,S0903,Auterion,Zurich
F0429,Lorenz Meier,S0903,Auterion,Zurich
F0430,Andreas Lauber,S0904,ANYbotics,Zurich
F0431,Christian Gehring,S0904,ANYbotics,Zurich
F0432,Hanspeter Fässler,S0904,ANYbotics,Zurich
F0433,Marco Hutter,S0904,ANYbotics,Zurich
F0434,Peter Fankhauser,S0904,ANYbotics,Zurich
F0435,Patrick Staeuble,S0905,Teylor,Zurich
F0436,Christoph Gebald,S0906,Climeworks,Zurich
F0437,Jan Wurzbacher,S0906,Climeworks,Zurich
F0438,Daniela Marino,S0907,Cutiss,Zurich
F0439,Fabienne Hartmann-Fritsch,S0907,Cutiss,Zurich
F0440,Alexander Reske,S0908,RIVR,Zurich
F0441,Giorgio Valsecchi,S0908,RIVR,Zurich
F0442,Lorenz Wellhausen,S0908,RIVR,Zurich
F0443,Marko Bjelonic,S0908,RIVR,Zurich
F0444,Joao Pedro Monteiro,S0910,Veezoo,Zurich
F0445,Marcos Monteiro,S0910,Veezoo,Zurich
F0446,Till Haug,S0910,Veezoo,Zurich
F0447,Fabian Riesen,S0911,Loft Dynamics,Zurich
F0448,Hany Rashwan,S0912,21Shares,Zurich
F0449,Ophelia Snyder,S0912,21Shares,Zurich
F0450,Felix Hürlimann,S0914,Squirro,Zurich
F0451,ben brandt,S0923,Ledgy,Zurich
F0452,Christian Floerkemeier,S0925,Scandit,Zurich
F0453,Max Ahnen,S0926,Positrigo,Zurich
F0454,Jannis Fischer,S0926,Positrigo,Zurich
F0455,Alfred Buck,S0926,Positrigo,Zurich
F0456,Guenther Dissertori,S0926,Positrigo,Zurich
F0457,Werner Lustermann,S0926,Positrigo,Zurich
F0458,Bruno Weber,S0926,Positrigo,Zurich
F0459,Julian Liniger,S0929,Relai,Zurich
F0460,Adem Bilican,S0929,Relai,Zurich
F0461,Karim Saleh **@cerrion.com,S0930,Cerrion,Zurich
F0462,Michael Gygli,S0930,Cerrion,Zurich
F0463,Philippe Sahli,S0931,Yokoy,Zurich
F0464,Luuk van Dijk,S0933,Daedalean,Zurich
F0465,Alessandro Ofner,S0942,Microcaps,Zurich
F0466,Michael Hagander,S0942,Microcaps,Zurich
F0467,Renat Heuberger,S0945,South Pole,Zurich
F0468,Christoph Grobbel,S0945,South Pole,Zurich
F0469,Pascal Kaufmann,S0946,Starmind.ai,Zurich
F0470,Marc Vontobel,S0946,Starmind.ai,Zurich
F0471,Luciano Franceschina,S0948,Teralytics,Zurich
F0472,Lea von Bidder,S0949,Ava,Zurich
F0473,Philipp Tholen,S0949,Ava,Zurich
F0474,Pascal Koenig,S0949,Ava,Zurich
F0475,Dan Wendlandt ***@isovalent.com,S0950,Isovalent,Zurich
F0476,Urban Connect,S0955,Anjarium Biosciences,Zurich
F0477,Urban Connect is an app based booking platform providing access to bikes,S0955,Anjarium Biosciences,Zurich
F0478,e-bikes,S0955,Anjarium Biosciences,Zurich
F0479,e-scooters or e-cars.,S0955,Anjarium Biosciences,Zurich
F0480,Judith Häberli,S0955,Anjarium Biosciences,Zurich
F0481,Fabio Federici,S0958,Base 58 Capital,Zurich
F0482,Julien Arnold,S0961,Numbrs,Zurich
F0483,Martin Saidler,S0961,Numbrs,Zurich
F0484,Sergei Lupashin,S0963,Fotokite,Zurich
F0485,Ansuman Satpathy,S0967,Immunai,Zurich
F0486,Dan Littman,S0967,Immunai,Zurich
F0487,Stefan Mitrović,S0969,ImmunOs Therapeutics,Zurich
F0488,Veselin Raychev,S0972,DeepCode,Zurich
F0489,deskbird,S0972,DeepCode,Zurich
F0490,Alice Nawfal,S0981,Notabene,Zurich
F0491,Ania Lipinska,S0981,Notabene,Zurich
F0492,Phil Lojacono,S0982,Advanon,Zurich
F0493,Stijn Pieper,S0982,Advanon,Zurich
F0494,Aaron Voisine,S0983,BRD (formerly breadwallet),Zurich
F0495,flov technologies,S0985,Crypto Storage AG,Zurich
F0496,Emanuel Burgener,S0985,Crypto Storage AG,Zurich
F0497,Franck Legendre,S0986,Uepaa AG,Zurich
F0498,guuru,S0986,Uepaa AG,Zurich
F0499,Wences Casares (entrepreneur),S0987,Xapo,Zurich
F0500,Eli Bixby ***@cradle.bio,S0988,Cradle,Zurich
F0286,Sign up to access our full database,S0989,Mirai Foods,Zurich
F0287,Enter your email,S0989,Mirai Foods,Zurich
F0288,get access to 71,S0989,Mirai Foods,Zurich
F0289,000 + technology companies you can partner with.,S0989,Mirai Foods,Zurich
F0501,Access 71k+ startups,S0989,Mirai Foods,Zurich
F0502,Professeur Andreas Pl,S0991,Molecular Partners,Zurich
F0503,Jeff Bezos,S0996,Swiss-Mile,Zurich
F0504,Mimic Robotics,S0997,Mimic Robotics,Zurich
F0505,Ivan Cossu,S1000,Deskbird,Zurich
F0506,Thomas Wolf,S1003,Ahead Health,Zurich
F0507,Christian Engler,S1006,Tethys Robotics - Switzerland,Zurich
F0508,Eduardo Morrison,S1027,Schuman Financial AG,Zurich
F0509,Nicholas Pouzin,S1027,Schuman Financial AG,Zurich
F0510,Amrita Srivastava,S1027,Schuman Financial AG,Zurich
F0511,Christian Heiduschke,S1029,tiun.,Zurich
F0512,Harald Kr,S1035,Chipmind,Zurich
F0513,Jan Oberhauser,S1069,n8n,Berlin
F0514,Gundbert Scherf,S1070,Helsing,Berlin
F0515,Niklas Köhler,S1070,Helsing,Berlin
F0516,Torsten Reil,S1070,Helsing,Berlin
F0517,Juha Ristolainen,S1071,Upvest,Berlin
F0518,Martin Kassing,S1071,Upvest,Berlin
F0519,Til Rochow,S1071,Upvest,Berlin
F0520,Tobias Auferoth,S1071,Upvest,Berlin
F0521,Malte Kosub,S1072,Parloa,Berlin
F0522,Stefan Ostwald,S1072,Parloa,Berlin
F0523,Johannes Reck,S1073,GetYourGuide,Berlin
F0524,Martin Sieber,S1073,GetYourGuide,Berlin
F0525,Pascal Mathis,S1073,GetYourGuide,Berlin
F0526,Tao Tao,S1073,GetYourGuide,Berlin
F0527,Tobias Rein,S1073,GetYourGuide,Berlin
F0528,Matti Niebelschuetz,S1074,CoachHub,Berlin
F0529,Yannis Niebelschuetz,S1074,CoachHub,Berlin
F0530,Matteo Fava,S1075,Claro,Berlin
F0531,Tameesh Biswas,S1075,Claro,Berlin
F0532,Till Westermann,S1075,Claro,Berlin
F0533,Fabian Kamberi,S1076,Born,Berlin
F0534,Jannis Ringwald,S1076,Born,Berlin
F0535,Stefan Quernhorst,S1076,Born,Berlin
F0536,Bastian Bergmann,S1077,Solsten,Berlin
F0537,Joe Schaeppi,S1077,Solsten,Berlin
F0538,Julius Muth,S1078,revel8,Berlin
F0539,Tom Müller,S1078,revel8,Berlin
F0540,Alexander Ljung Twitter,S1084,SoundCloud,Berlin
F0541,Vess Bakalov,S1088,Pliant,Berlin
F0542,Dimitar Blagoev **@pliantrx.com,S1088,Pliant,Berlin
F0543,Matt Goldberg,S1088,Pliant,Berlin
F0544,Valentin Stalf Twitter,S1089,N26,Berlin
F0545,Jens Wohltorf,S1094,Blacklane,Berlin
F0546,Max Linden,S1098,lemon.markets,Berlin
F0547,zeotap,S1103,Apheris,Berlin
F0548,Felix Steffens,S1109,WorkMotion,Berlin
F0549,Karim Zaghloul,S1109,WorkMotion,Berlin
F0550,Carsten Lebtig,S1109,WorkMotion,Berlin
F0551,Max Tayenthal,S1111,finmid,Berlin
F0552,Michael Cassau,S1112,Grover,Berlin
F0553,Daniel Khachab,S1115,Choco,Berlin
F0554,Julian Hammer,S1115,Choco,Berlin
F0555,Peter Thiel,S1122,Mondu,Berlin
F0556,Jared Smith,S1138,Tourlane,Berlin
F0557,Lars Bresan,S1167,Reverse.supply,Berlin
F0558,Ian Duggan,S1168,Cere Network,Berlin
F0559,t3rn,S1168,Cere Network,Berlin
F0560,Julian Teicke,S1169,Wefox,Berlin
F0561,Bruce Pon,S1170,Bigchain DB,Berlin
F0562,Şeyhmus Ölker,S1171,App Samurai,Berlin
F0563,Ben Ebner ***@zeedz.io,S1172,Zeedz,Berlin
F0564,Iddo Gino,S1173,RapidAPI,Berlin
F0565,Robert Meyer,S1175,Alcemy,Berlin
F0566,Leopold Spenner,S1175,Alcemy,Berlin
F0567,everphone,S1175,Alcemy,Berlin
F0568,Lav Odorovic,S1178,Penta,Berlin
F0569,Jessica Holzbach,S1178,Penta,Berlin
F0570,Jan Martin (entrepreneur),S1179,Pitch,Berlin
F0571,Kyle Clark (entrepreneur),S1179,Pitch,Berlin
F0572,Bing He,S1180,Jina AI,Berlin
F0573,Humberto Ayres Pereira,S1181,Rows,Berlin
F0574,Torben Schulz,S1181,Rows,Berlin
F0575,Christian Reber,S1182,Wunderlist,Berlin
F0576,Sebastian Scheerer,S1182,Wunderlist,Berlin
F0577,Moritz Mueller-Freitag,S1183,TwentyBN,Berlin
F0578,Roland Memisevic,S1183,TwentyBN,Berlin
F0579,Patrick Weissert,S1184,German Autolabs,Berlin
F0580,deepset,S1185,Teraki,Berlin
F0581,Timo Möller,S1185,Teraki,Berlin
F0582,Guy Galonska,S1186,Infarm,Berlin
F0583,Osnat Michaeli,S1186,Infarm,Berlin
F0584,Erez Galonska,S1186,Infarm,Berlin
F0585,Ali Albazaz ***@inkitt.com,S1187,Inkitt,Berlin
F0586,Raviteja Dodda,S1188,MoEngage,Berlin
F0587,Yashwanth Kumar,S1188,MoEngage,Berlin
F0588,Eugene Danilkis,S1189,Mambu,Berlin
F0589,Frederik Pfisterer,S1189,Mambu,Berlin
F0590,Sofia Nunes,S1189,Mambu,Berlin
F0591,Kağan Sümer,S1190,Gorillas,Berlin
F0592,Jörg Kattner,S1190,Gorillas,Berlin
F0593,Bill Rosenberg,S1191,Donut,Berlin
F0594,Xin Sheen Hu,S1192,MatchX,Berlin
F0595,Benedikt Brand,S1193,Flip,Berlin
F0596,Martin Damaske **@aazzur.com,S1194,Aazzur,Berlin
F0597,Philipp Buschmann **@aazzur.com,S1194,Aazzur,Berlin
F0598,Max Klenk ***@li.finance,S1195,LI.FI,Berlin
F0599,solarisBank,S1195,LI.FI,Berlin
F0600,Kasia Zalewska,S1197,Made of Air,Berlin
F0601,Tim Kunde ***@friendsurance.de,S1198,Friendsurance,Berlin
F0602,Peter Sanger,S1200,Green City Solutions,Berlin
F0603,Andreas Pursian,S1201,Klima,Berlin
F0604,Jonas Brandau,S1201,Klima,Berlin
F0605,Markus Gilles,S1201,Klima,Berlin
F0606,Tim Wegner ***@workist.com,S1202,Workist,Berlin
F0607,Manuel Kallenbach,S1203,Steady,Berlin
F0608,Dirk Holzapfel,S1203,Steady,Berlin
F0609,Sebastian Esser,S1203,Steady,Berlin
F0610,Philipp Schw,S1203,Steady,Berlin
F0611,Janus Friis,S1205,Wire,Berlin
F0612,Pablo Villalba Villar,S1206,8fit,Berlin
F0613,Mathias J. Klenk,S1209,Passbase,Berlin
F0614,Jan Goslicki ***@bitwala.com,S1211,Bitwala,Berlin
F0615,Jörg von Minckwitz,S1211,Bitwala,Berlin
F0616,Benjamin Jones (entrepreneur),S1211,Bitwala,Berlin
F0617,Lorenz Aschoff,S1212,EyeEm,Berlin
F0618,Sadakane Gen ***@fake.agency,S1212,EyeEm,Berlin
F0619,Henning Grob,S1214,Element,Berlin
F0286,Sign up to access our full database,S1214,Element,Berlin
F0287,Enter your email,S1214,Element,Berlin
F0288,get access to 71,S1214,Element,Berlin
F0289,000 + technology companies you can partner with.,S1214,Element,Berlin
F0620,Enrico Bernardo,S1248,hellomed.com,Berlin
F0621,Tim Bogdan,S1248,hellomed.com,Berlin
F0622,Felix Morawski,S1248,hellomed.com,Berlin
F0623,Maximilian Rolf,S1250,Sensmore,Berlin
F0624,Felix Hoffman,S1259,7Learnings,Berlin
F0625,Investors List,S1273,M^0 Labs,Berlin
F0626,Carsten Eckmiller,S1286,Autovio,Berlin
F0627,Amir Hadi,S1286,Autovio,Berlin
F0628,Eduardo Haber,S1290,Nomad,Sao Paulo
F0629,Marcos Nader,S1290,Nomad,Sao Paulo
F0630,Patrick Sigrist,S1290,Nomad,Sao Paulo
F0631,Henrique Vaz,S1291,Enter,Sao Paulo
F0632,Mateus Costa-Ribeiro,S1291,Enter,Sao Paulo
F0633,Michael Mac-Vicar,S1291,Enter,Sao Paulo
F0634,Fabricio Valadão,S1292,Arvo,Sao Paulo
F0635,Rafael Tinoco,S1292,Arvo,Sao Paulo
F0636,Marcelo Lombardo,S1293,Omie,Sao Paulo
F0637,Diego Iván Garcia Escobedo,S1294,Clara,Sao Paulo
F0638,Gerry Giacoman Colyer,S1294,Clara,Sao Paulo
F0639,Benjamin Gleason,S1295,Kamino,Sao Paulo
F0640,Gonzalo Parejo Navajas,S1295,Kamino,Sao Paulo
F0641,Gutemberg Fragoso,S1295,Kamino,Sao Paulo
F0642,Juliana Strohl,S1295,Kamino,Sao Paulo
F0643,Rodrigo Perenha,S1295,Kamino,Sao Paulo
F0644,Marcos Galperin,S1296,Mercado Pago,Sao Paulo
F0645,Marcelo Sampaio,S1297,Hashdex,Sao Paulo
F0646,Steve Koshansky,S1297,Hashdex,Sao Paulo
F0647,Alex Körner,S1298,180 Seguros,Sao Paulo
F0648,Franco Lamping,S1298,180 Seguros,Sao Paulo
F0649,Mauro Levi D'Ancona,S1298,180 Seguros,Sao Paulo
F0650,Gabriel Ambrósio Archanjo,S1299,BotCity,Sao Paulo
F0651,Lorhan Caproni,S1299,BotCity,Sao Paulo
F0652,Ricardo Josua Pismo,S1309,Pismo,Sao Paulo
F0653,Andre Florence,S1313,Alice,Sao Paulo
F0654,Pedro Braz,S1314,Credituz,Sao Paulo
F0655,Nikolay Storonsky,S1316,NG.CASH,Sao Paulo
F0656,Paulo Veras,S1320,99,Sao Paulo
F0657,Renato Freitas,S1320,99,Sao Paulo
F0658,Ariel Lambrecht,S1320,99,Sao Paulo
F0659,Fernando Gadotti,S1322,Tako,Sao Paulo
F0660,Ludmila Pontremolez,S1323,Zippi,Sao Paulo
F0661,Bruno Lucas,S1323,Zippi,Sao Paulo
F0662,Luiz Carlos Guedes Stukas,S1325,CRMBonus,Sao Paulo
F0663,Patrick Drahi,S1327,BT Group,Sao Paulo
F0664,Diogo Frenkel,S1332,Dock,Sao Paulo
F0665,Frederico Amaral,S1332,Dock,Sao Paulo
F0666,Marcelo Jacques,S1332,Dock,Sao Paulo
F0667,Marcelo Claure,S1338,Cayena,Sao Paulo
F0668,Shu Nyatta,S1338,Cayena,Sao Paulo
F0669,Kenneth Diamond,S1347,Escale,Sao Paulo
F0670,Thiago Alvarez,S1360,Guiabolso,Sao Paulo
F0671,Florian Hagenbuch,S1364,Loft,Sao Paulo
F0672,Kristian Huber,S1364,Loft,Sao Paulo
F0673,Marcus Vinicius Grigoletto,S1364,Loft,Sao Paulo
F0674,Robson Silva Junior,S1388,Pods,Sao Paulo
F0675,Guilherme Guimaraes ***@pods.finance,S1388,Pods,Sao Paulo
F0676,Renan Esposte,S1390,Idwall,Sao Paulo
F0677,Gabriel Braga,S1391,QuintoAndar,Sao Paulo
F0678,Brian Requarth,S1393,Latitud,Sao Paulo
F0679,Ron van der Burg,S1395,Servoy,Sao Paulo
F0680,Laurens Bushoff,S1395,Servoy,Sao Paulo
F0681,Henry Hazan,S1406,Weel,Sao Paulo
F0681,Henry Hazan,S1406,Weel,Sao Paulo
F0682,Daniel Avizú,S1407,ZoeMob,Sao Paulo
F0683,Helio Freitas,S1407,ZoeMob,Sao Paulo
F0684,Richard A,S1409,Bitshopp,Sao Paulo
F0685,Jorge Romaguera,S1409,Bitshopp,Sao Paulo
F0686,Gui Alvarenga,S1412,Trela,Sao Paulo
F0687,iFood,S1415,Sigalei,Sao Paulo
F0688,Gabriel Laet,S1417,EmCasa,Sao Paulo
F0689,Gustavo Vaz,S1417,EmCasa,Sao Paulo
F0690,Monica Saccarelli,S1419,Grao,Sao Paulo
F0691,Rafael Cl,S1420,Azos,Sao Paulo
F0692,Marina Proen,S1423,Mentora,Sao Paulo
F0693,Micael Hamra,S1425,Medway,Sao Paulo
F0694,Alexandre Remor,S1425,Medway,Sao Paulo
F0695,Ronaldo Abati,S1430,Central da Visão,Sao Paulo
F0696,Jaime Leonel de Paula,S1431,Neoway,Sao Paulo
F0697,Daniella Castro,S1432,Huna,Sao Paulo
F0417,PhD,S1432,Huna,Sao Paulo
F0698,Alexander Karbankov,S1433,Rhino,Sao Paulo
F0699,Rodrigo Palandi,S1439,Movêu,Sao Paulo
F0700,Eduardo Rocha,S1443,Klubi,Sao Paulo
F0701,Fernando Santos,S1446,Conta Simples,Sao Paulo
F0702,Newton Maia,S1459,Principia,Sao Paulo
F0703,Igor Senra Magalh,S1470,Cora,Sao Paulo
F0704,Paul Allen,S1477,Wildlife Studios,Sao Paulo
F0705,Eren Bali,S1478,Sami,Sao Paulo
F0706,Zhou Xi,S1485,"CloudWalk, Inc",Sao Paulo
F0707,Guilherme Assis,S1486,Gorila Brazil,Sao Paulo
F0708,Robinson Dantas,S1486,Gorila Brazil,Sao Paulo
F0709,Leo Kalim,S1486,Gorila Brazil,Sao Paulo
F0710,Diego Lira,S1497,Turbi,Sao Paulo
F0711,Marcia Netto,S1503,Sallve,Sao Paulo
F0712,Daniel Wjuniski,S1503,Sallve,Sao Paulo
F0713,Cristobal Viedma,S1504,Lingokids,Madrid
F0714,Marieta Viedma,S1504,Lingokids,Madrid
F0715,Pedro Castillo,S1505,ONUM,Madrid
F0716,Fernando Pedraz,S1506,Reveni,Madrid
F0717,Albert Nieto,S1507,Seedtag,Madrid
F0718,Jorge Poyatos,S1507,Seedtag,Madrid
F0719,Pablo López Torres,S1507,Seedtag,Madrid
F0720,Andrés de la Morena,S1508,idealista,Madrid
F0721,Bernardo Hernandez,S1508,idealista,Madrid
F0722,Fernando Encinar,S1508,idealista,Madrid
F0723,Jesús Encinar,S1508,idealista,Madrid
F0724,Andrea Marino,S1509,Nova,Madrid
F0725,Christian Mischler,S1509,Nova,Madrid
F0726,Lars-Henrik Friis Molin,S1509,Nova,Madrid
F0727,Ramón Rodrigáñez Riesco,S1509,Nova,Madrid
F0728,Paul Goldbaum,S1510,Lightbase,Madrid
F0729,Martin Varsavsky,S1511,Overture Life,Madrid
F0730,Santiago Munne,S1511,Overture Life,Madrid
F0731,Alejandro Perez,S1512,Fracttal,Madrid
F0732,Christian Struve,S1512,Fracttal,Madrid
F0733,Antonio Berga,S1525,Embat,Madrid
F0734,Carlos Serrano Garc,S1525,Embat,Madrid
F0735,Vitaly Yakovlev Twitter,S1530,ZKX,Madrid
F0736,Grupo Venemergencia,S1539,asistensi,Madrid
F0737,Jorge Díaz Largo,S1542,Hellotickets,Madrid
F0738,Iker Marcaide,S1549,Clevergy,Madrid
F0739,Luis Mart,S1556,Luda Partners,Madrid
F0740,Laurence Fontinoy,S1574,WOOM,Madrid
F0741,Clelia Morales,S1574,WOOM,Madrid
F0742,David Moreno,S1601,Hawkers,Madrid
F0743,Ignacio Soriano Cano,S1601,Hawkers,Madrid
F0744,Alex Moreno,S1601,Hawkers,Madrid
F0745,Ivan Nabalon,S1602,ElectronicID,Madrid
F0746,Pep Gomez,S1603,Fever,Madrid
F0747,Mohammad Behroozian,S1604,Hootsuite,Madrid
F0748,Beth Gadomski,S1604,Hootsuite,Madrid
F0747,Mohammad Behroozian,S1604,Hootsuite,Madrid
F0749,Stephen Rivard,S1604,Hootsuite,Madrid
F0749,Stephen Rivard,S1604,Hootsuite,Madrid
F0750,Rodrigo Nuno,S1605,Unima,Madrid
F0751,Jose Luis Nuño Ayala,S1605,Unima,Madrid
F0752,Alejandro Nuno,S1605,Unima,Madrid
F0753,Lupina Iturriaga,S1610,Fintonic,Madrid
F0754,Sergio Chalbaud,S1610,Fintonic,Madrid
F0755,Marcos Icardo,S1610,Fintonic,Madrid
F0756,Sinuhe Arroyo,S1614,Taiger,Madrid
F0757,ifeel,S1614,Taiger,Madrid
F0758,Juan Braschi,S1615,Boopos,Madrid
F0759,Ariel Quinones,S1620,Ironhack,Madrid
F0760,Gonzalo Manrique,S1620,Ironhack,Madrid
F0761,Maria Gonzalez,S1622,Tucuvi,Madrid
F0762,David Llorente,S1623,Narrativa,Madrid
F0763,Antonio Moratilla,S1623,Narrativa,Madrid
F0764,Eugenio Fernandez,S1623,Narrativa,Madrid
F0765,Youngsik Kim,S1626,Stratio,Madrid
F0766,Jae Hyung Lee (entrepreneur),S1626,Stratio,Madrid
F0767,Yeul Na,S1626,Stratio,Madrid
F0768,Inigo Jeganath,S1628,IDoven,Madrid
F0769,Inigo Juantegui,S1628,IDoven,Madrid
F0770,José María Lillo Castellano,S1628,IDoven,Madrid
F0771,Daniel Ceinos,S1631,TRIBBU,Madrid
F0772,Ben Askew-Renaut,S1634,Packlink,Madrid
F0773,Ana Hernando Abascal ***@eb2.tech,S1635,Evidence-Based Behavior,Madrid
F0774,Juan Jose Campana,S1635,Evidence-Based Behavior,Madrid
F0775,Angel Luengo,S1637,24symbols,Madrid
F0776,Justo Hidalgo,S1637,24symbols,Madrid
F0777,David Sánchez (entrepreneur),S1637,24symbols,Madrid
F0778,Tommaso Prennushi,S1640,Stampery,Madrid
F0779,Luis Cuende,S1640,Stampery,Madrid
F0780,Eneko Knorr Twitter,S1641,Onyze,Madrid
F0781,Cristina Lería,S1642,Tu Lecho al Techo,Madrid
F0782,Sébastien Chartier,S1642,Tu Lecho al Techo,Madrid
F0783,Rodrigo Rodriguez Twitter,S1644,Odilo,Madrid
F0784,Mario Morante,S1647,DudyFit,Madrid
F0785,Javier Ortega,S1647,DudyFit,Madrid
F0786,Javier Camuñas Velasco,S1648,Soysuper,Madrid
